,content_id,content,guide,light,interior,story,probability,creativity,production,activity,scale,fear,device,fun,service
2141,426842,정말 이상한 하루였다! . 생각보다 인테리어가 잘되어잇어서 감탄했음.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,425899,문제를 풀어도풀어도 나오네 혼자 엠병하다가 복숭아뼈 부딪혀서 아직도 아픔 .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2143,443839,121방 혼방 어려운문제와 쉬운문제가 섞였던 혼미한 테마 어려웠지만 자물쇠 따는 맛이 일품이었다! 70퍼센트까지 했다고 했으니 좀 더 수련해서 재도전 하리라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,443099,혼방도전. 문제 재밌긴하다 그런데 몇 문제에서 셀뚝으로 실패! 나중에 도전해야할듯 bgm .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2145,440258,아아아아아아 셀뚝만 아니었으면 노힌트 성공인데,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,440133,#300. 혼방. 와. 이게 왜. 60분이. 아니죠. 시간 주셔서 문제는 다 풀어봄. 근데 예상외의 스토리 맛집.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,439958,"혼방, 으렵지만 5010보다 약간 수월한느낌",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,434913,문제 하나하나는 어렵지 않은데 문제 수가 너무 많고 문제지와 힌트지가 수제작 혹은 아날로그라서 뚝배기가 좀 깨진다.,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2149,431112,300방 기념 혼방.첫타임이고 컨디션이 안좋긴 했지만 초반에 셀뚝으로 10분 남기면서부터 시간에 쫓겨서 너무 힘들었다. 45분은 너무 짧은것같다.60분 해주세요 엉엉.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,428184,60. 첫 혼방 후반부에 셀뚝 2문제 뇌절해서 아쉽게 실패,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,427790,1인 하나 빼고 모든 엔딩 올클! 머팍 너무 재밌어.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2152,338164,"5010으로 머팍을 입문해서 처참히 실패하고 지하철역 근처까지 갔다가 부들대며 매장에 전화를 해서 ""혹시 R003 바로 할 수 있는 자리 있나요.를 외치며 예약해서 또 처참히 실패했다. 나는 좀 정신을 차려야 한다.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,456157,50번째 2인 장르 물음표의 의미를 알았당 스토리 꽤나 탄탄 어떤 내용인진 해봐야 앎. 재미나다,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2154,456016,50번째 방탈출 2인. 반전있는 스토리. 김수학이 생각났어요. 억까 문제 한 문제 포함. 머더 파커 꼭 완방해보고 싶은 욕구 뿜뿜!,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,455109,#56 2인. 생각보다 재밌게했다 쉬운데 또 쉽지만은 않다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2156,451016,#22 난이도가 어렵지는 않았지만 쉽지도 않았다. 스토리의 반전이 꽤 귀여웠다. 방린이 입문용보다 머? 입문용으로 좋을 것 같다.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,440202,"#78. 2인 난 머더파커 문제식이 너무 좋다 ㅠ 시간 엄청 널널했는데, 막판에 진짜 20분 쓴듯 . 협동심 중요함",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,433762,2022.1.11.화 2인플 엄청쉬운데 짱 재밌음.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2159,429640,4인. 문제.문제.문제. 근데 첨보는 참신한 문제들이 많아서 신기했다 개인적으론 재밌었음.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2160,431816,2인 스토리보고 음? 설마 하다가 역시 머팍. 틀을 벗어나지 않구나. 건대에서 머팍을 처음 해보고싶으면 괜찮은 매장,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,424924,#193 with 흐즈쿤 님 기묘한 동물 병원의 하루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,424766,2022년에 해서 20분22초 맞춤. 딱 전형적인 머팍스타일. 노가다 문제 있으며 규칙 찾은 뒤 돌따는 국룰.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,446474,#195 혼방 할말하않 하지만 테마자체만 놓고보면 좋은테마는 맞다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,446156,내 기준 혼방 불가쓰 문제방 어지럽다 마지막 문제 개킹받음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,444554,수도권 머팍은 물혼불 제외하고 순조로운 혼방중,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,444018,힌트는 ?지만 첫 혼방성공테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,439956,"혼방, 으릅다~재밌다~ 시간이 아쉽 .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2168,436659,나는야 방린이 응애… 10분 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,431118,혼방. +4:33 너무너무 아쉽다.첫번째 문제에서 셀뚝을 심하게 하고 중간에 이상한짓.하는 바람에 직원분 들어오시고.결국 시간초과.힌트를 써도 정답보기가 안되서 아쉬웠다. 그래도 꿀잼이였다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2170,430053,방 하나짜리 문제방 처음해보는데 재미있었어요. 무엇보다 직원분이 너무 친절해요 . 완전 천사 ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2171,428093,1인 5분 초과 탈출. 우우래.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,425795,2022. 1. 2. (1인) 사랑해요 머팍 . 2명 들어가면 움직이기 어려울 크기입니다. 다들 문제 독점 혼방하세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,433233,어후.넘 무서워따.내가 취약한 유형의 컨셉.연출은 아주 조아따.포레스트나 링은 누가 옵저버 가자고 하면 가는데 콜러는 다시 들어가기 시러.무셔.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2174,432838,문제 난이도가 높다기보단 문제가 생각보다 많아서 시간 관리 실패로 탈출 실패. 어려운 문제는 두세개 정도 있던 것 같아요!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,431273,무서워서 암것도 못함. .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2176,430196,엄청 무서운데 문제도 너무 무섭다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2177,429706,4인 . 생각보다 완전 무섭지는 않았지만 문제가 링콜포중에서는 젤 어려웠던 느낌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2178,428711,4인 공테에서 뭘하면무서울지 하나씩하다보니 튜토리얼로 좋은것이아닐까? 공간이좁아서 2인이 사실은 베스트일지도.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,427542,계속 걸려오는 허경영 전화만큼 무서운 탈출 실패,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,425330,"어렵고 무섭지만, 완벽한 공포테마의 표본. 역시 제로월드!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2181,400116,44. 4인(1옵) / 어려워.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,375310,4인 . 쫄들 반응이 너무 좋았다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,440793,약간 엥스러운 장치와 설정이 있었지만 그래도 문제나 시설이 훌륭하고 주제가 독특함,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,440752,애매한 감성과 약간의 뜬금포. 그래도 뭉개지는 정도는 아니었음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,440176,2인 / 어렵지만 재밌다 스토리 진행에 있어서의 연출이 멋지다!,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2186,438933,어렵다. 문제가 상당하다.그래두 재밌었다!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2187,433282,어려워요오.그래도 고퀄 꿀잼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2188,432348,#85방 (85방 2인 플레이) -문제로 유명하듯 문제도 맛있었으나 연출에 찬사를 보낸다,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,430959,3인 . 강포나는 나랑 안맞는 것 같아 .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,430624,3인 오오 여기서 뚝배기 터짐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,430530,테마 자체는 별게 없다. 스토리는 아주 흥미진진하다,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,429137,3인. 중간에 조금 시간을 뺏겨서 아쉽다 .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,441364,아기자기한 동화나라의 테마파크를 보고 온 느낌!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,440699,너무 재미있었고 귀염귀염한 테마가 포인트 커플이 같이하면 좋을듯 난이도도 어렵지 않고 장치도 귀여웠다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,435518,.첫탈출 2022.1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,433793,난이도는 평범하다가 어려운게 딱 하나 있었습니다 하지만4명이 간거라 어찌저찌 힌트없이 넉넉한 시간으로 탈출! 공간이 널찍해서 4명도 충분히 자유롭게 움직였어요 엄청 신기한 장치는 없고 다 귀염뽀짝한 느낌,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2197,431597,장치많음. 인형들 귀엽고 스토리도 좋았다!,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,430996,무난한 영업입문용 (일부 어려움),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,430744,#137 3인 워킹 입문용으로 데려 감 엔딩 설명 가능 지점에 30분 남기고 도착했는데 역대급 트롤짓으로 시간 저거밖에 못 남김 ㅠ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,429979,남자친구 방탈출 입문시키기 성공했습니다. 아기자기 너무 귀엽고 스토리 몰입감도 있어서 좋았어요~,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,428762,너무 귀엽고 귀엽다. 방탈출 입문시키기 좋을듯. 문제들도 너무 좋았음.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,424824,여자친구 영업용 내용도 괜찮고 분위기도 귀욤뽀짝이라 여자친구가 좋아함 다만 내부 인테리어가 다소 휑한 감이 있어 아쉬움 특히 문제가 약간 아쉬웠다 인적성 푸는 PTSD,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,426547,서두르지 않으면 실패할 뻔 했다. 어렵지만 할만했음.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,449824,11분 늦게 들어감 스토리 구리고 쉰내남 가이드 불친절 직원 불친절하고 장치 오류인데도 장치 오류 아니라고 우김 괜히 풀길로 유명한 테마가 아니다 장치50. 자물쇠50%이 아니라 영상30. 장치20. 자물쇠50%이다,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
2205,444169,#75 2인플레이 강남 제로월드의 졸업을 위해 비인기 테마 처리하기. 어렵지 않아서 막힘없이 쭉쭉 진행했는데 나레이션이 길어서 그런지 생각보다 시간이 적게남음 이 테마가 말하고자 하는것은 무엇일까 순간 선택에 의한 나비효과? 아님 답정너?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,440558,#298 2p 290 270 가격만 좀 낮았으면 진짜 조았을듯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,438249,#223 2인 나 다시 돌아갈래.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,437364,#3인 탈출 성공 - 무난무난한 인테리어 - 무난무난한 스토리 무난무난~,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,433008,끝나고 생각이 많아지던 테마.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,429556,마음에 드는 구간 있었음 . 생각했던 결말을 빗나가는 이야기. (71),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,428133,13분 지각 장치오류로 거의 10분 50분정도 해서 80프로밖에 못 갔다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2212,426659,#59. 2인. 3인으로 갈걸. 너무 촉박했다 나레이션 완전 싫음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,424900,2021.12.29.수 3인플 문제쉬운데 첫번째문제 찾는데 엄청오래걸림.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,430898,4인)역시 비트포비아. 입문자용으로 좋은 감성테마! 일부구간 나래이션이 조금 안들렸다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,430388,이야 .돈의맛 . 전시회를 보고나온듯한 기분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,429349,"3인) 입문자용,영업용으로 베스트 인테리어도 굳",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,428676,+10 확실히 입문용 테마인 듯 문제가 직관적임 그리고 너무 잘 꾸며져있어서 좋았음. 스토리도 좋고 테마도 예쁘고 힐링됐다,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,428609,인테리어가 예쁘고 스토리가 감동적이다♡ 문제들이 전체적인 스토리와 잘 어울리고 가이드도 친절한 편이라 초보자지만 재미있게 즐기고 옴! 한 가지 아쉬운 점이라면 나레이션 양이 많은데 잘 들리지가 않았다,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,428505,"인테리어가 굉장히 섬세하고 예뻤다. 신경을 많이 쓴 티가 난다! 하지만 나래이션이 길고 잘 들리지않아 주의를 요했다. 창의적이지는 않지만 정다운 스토리가 감동적이었고, 문제들이 깔끔하여 좋았다.",0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,428503,3인. 확실히 입문자용인거같아요 재밋고 화려했어요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2221,427182,유명한덴 다 이유가 있다 내부를 너뮤너무너무 잘해놨고 재밌었음 음향이 좀 지직거리고 자물쇠 하나 잘못돼있었어서 별 하나 뺌,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
2222,426699,스토리도 스토리지만 진짜 인테리어가 너무 좋았다 영업용으로 제격이라는 생각이 들었지만 문제가 마냥 쉽지는 않아서. 게다가 밀어넣기 테마라 시간 분배를 잘 해야할 듯 싶다,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,410348,10방 2인 (10.10. 너무 기대를 심하게 하고가서 기대한 것 치고는 엄청 좋지는 않았는데 자본력있는 인테리어는 확실하다 장치요소들도 신기함 입문테마라고 해서 간건데 개털림 시간에 비해 문제도 많은데 한번씩 더 생각도 해야함,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2224,431319,2인 던전이 던전했다 자본주의 만세,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,430786,돈맛 최고. 재밌는 장치와 푸는 맛 있는 적당한 난이도의 문제들 다 재밌었는데 장치오류 있어서 직원 소환함 ㅜ 지금도 좋지만 쬐끔 더 사이버펑크틱했으면 조앗을껄,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
2226,430621,독특한느낌의 진행을 추구하는 테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,430605,#51 정석적으로 존잼인 자본주의 테마. 50방 정도를 즐긴 나에게 이상적인 난이도였다. 색다른 문제는 없지만 기존의 패턴들을 복습한 느낌. 모두에게 추천한다.,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,429346,4인) 우와는 했으나.에휴도 했다. SF 및 추리는 나의 취향은 아니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,429059,3인. 65:50 걸리고 탈출. 장치들이 너무 신기해서 눈 반짝이며 탈출함. 중간에 좀 어려운 문제들이 있었는데 어찌저찌 잘 탈출함v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2230,428502,4인. 이런 SF물이 취향이 아니긴 한가봐요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,427612,힌트 괜히씀 장치쩔어요 햄 ♡ 종,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2232,425776,JY 허허. 돈 꽤 ?다. 장치들 참 잘만들었어. 느낌있게 괜찮게 만들어졌어.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2233,425756,기대를 해서인지 그닥 2인 새로운 방식의 시스템? 은 신기하다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,445531,꿀잼. 공식 졸업테마인 만큼 마지막에 하는 걸 추천,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2235,440018,러시아워 졸업테마로 인정! 공간 구성과 문제들이 기똥차게 좋다,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,438961,2인. 다른 테마하고 하면 다른 재미를 느낄 수 있다. 서사가 재밌었던~,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2237,440328,#183. 3인플레이. 빔프로젝트 미끼 전생연분 다하고나서 하면 테마가 3배로 재미있다. 플레이 도중 소소한 감동이 있고 끝나고 나면 마음 따뜻해지는 힐링테마 !,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,438133,124? 다른테마들 다 하고 하루끝 하세용 넘존잼 .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2239,437796,4인) 스케일 크고 인테리어 좋고 전체적인 구성이 너무 좋았다 빔프로젝트 미끼 전생연분 하고 하면 더 재밌다,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2240,437499,나는 하루의 끝을 감상할 테니 니가 문제지 가져와.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,435839,소소한 감동 이 매장 테마 전부다하고 하는걸 추천,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,436891,#456 2인 가이드가 쉽게쉽게 주어지는 테마가 아니여서 조금 어려운 부분들이 있었다 . 후반부 인테리어가 참 좋았다 모든 테마 다 플레이하고 했다면 더 좋았을듯 ?,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,431558,N=34 / 2인 문제와 가이드는 조금 정신없다는 느낌을 받았습니다. 그에 반해 스토리를 이끌어가는 능력은 좋았던 것 같습니다. 문제 2점 / 인테리어 4점,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,494875,#113. 혼방20. 적적한마음에 한 혼방.쉽고 귀엽다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,477668,너무 귀엽고 뽀짝한 테마. 하지만 딱 한문제.헷갈린다.힌트갈겼다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,475159,#374. 2인플레이 .쉽고 귀여운 입문용 테마. 직관적으로 쉽게 봐야 잘 풀리는 문제가 많았다. 음.이해하려 하지말고 그냥 보이는 그대로 가야했던 문제도 존재함. 방린이인 친구가 오히려 초반 캐리해줌 .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,467766,영업용 아이들이랑 같이해도 좋은테마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,462861,맘에안드는 한문제가있긴했지만 초심자용으로 좋다고본다.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,459652,사악한 구간과 달콤한 난이도.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,456615,혼방 너무너무 쉬운 입문용테마 방수적은 두명이서 가도 쉽게 깰듯하다 .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,439865,22.1.21.금 2인팟 매우쉬움 귀염뽀작 재밌음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2252,428070,. 사악한 악마인데 밉지가 않네,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,428021,3인 쉽다. 장치오류 아쉽.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2254,476006,문제방식파악을 못해서 첫문제에만 힌트쓰고 그 뒤로는 쭉 평이하게 풀었다 어렵지않고 스토리도 무난무난 걍 딱 예상하던 스토리로 흘러감 요즘 이슈되는 내용이라 더 좋았던것도 있다 급하게 잡은건데 생각보다 괜찮았다 중간에 뻘짓만 안했으면 반갈죽 삽가능~,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,473565,#74. 2인 . 매우쉬움 무난한 드라마보는듯한 느킴!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,472133,2022.02.25 금 2인팟 분위기반전 쫄은 웁니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2257,471882,1인 무서운데요 . . ? !,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2258,462869,전체적으로 돈아깝지않을정도의 무난무난 흔해도 생각하게 해볼만한 이런주제의 스토리 난 마음에 든다,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,459021,2인 총체적난국 . 바보가된 둘이서. 마지막 자물쇠 맞는답인데 안돼서 직원분왔는데도 안됨 . 결국됐지만 직원까지 셋다 .하면서 끝.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,456616,혼방 가이드도 잘되어있고 쉬워서 내가 10방정도 했다 싶으면 다른 친구 영업용으로 할만 할듯하다.,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,446692,에 휴 으 우 우 우 화 이 팅 화 이 팅 탈 출 성 공 ! ! ! !,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,446670,#74 .왜 어려웠지? 왜 어려웠을까? .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,428023,3인 그나마 스토리라인? 이 있음 저런.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,436387,#35 생각보다 빨리 문제를 풀어야한다 역시 비트포비아 던전 답게 인테리어 최고당 자물쇠 장치 적절하게 있었고 스토리도 재밌다.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2265,436156,테마는 재밌었는데 엔딩을 못 봐서 다시 가고 싶음. 방린이라면 3인팟 추천,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2266,434878,이게 난이도 3개짜리라니 강해져서 나중에 도전하겠습니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
